host_timestamp_utc,label,profile,component,event,index,pan_deg,distance_mm,intensity,servo_deg,ts_us
2026-04-25T18:54:37.869+00:00,d055cm,precision,measurement,point,1,175.6,549,252,0.0,1920492
2026-04-25T18:54:37.872+00:00,d055cm,precision,measurement,point,2,176.3,548,252,0.0,1922742
2026-04-25T18:54:37.872+00:00,d055cm,precision,measurement,point,3,177.0,548,253,0.0,1923214
2026-04-25T18:54:37.874+00:00,d055cm,precision,measurement,point,4,177.7,547,251,0.0,1923590
2026-04-25T18:54:37.875+00:00,d055cm,precision,measurement,point,5,178.4,547,250,0.0,1924128
2026-04-25T18:54:37.875+00:00,d055cm,precision,measurement,point,6,179.1,546,250,0.0,1924525
2026-04-25T18:54:37.875+00:00,d055cm,precision,measurement,point,7,179.8,545,248,0.0,1925132
2026-04-25T18:54:37.875+00:00,d055cm,precision,measurement,point,8,180.5,544,247,0.0,1925530
2026-04-25T18:54:37.879+00:00,d055cm,precision,measurement,point,9,181.2,544,246,0.0,1926136
2026-04-25T18:54:37.879+00:00,d055cm,precision,measurement,point,10,181.9,544,247,0.0,1926547
2026-04-25T18:54:37.879+00:00,d055cm,precision,measurement,point,11,182.6,544,247,0.0,1927133
2026-04-25T18:54:37.879+00:00,d055cm,precision,measurement,point,12,183.3,544,247,0.0,1927536
2026-04-25T18:54:37.884+00:00,d055cm,precision,measurement,point,13,184.0,545,248,0.0,1928109
2026-04-25T18:54:37.884+00:00,d055cm,precision,measurement,point,14,184.7,546,250,0.0,1928697
2026-04-25T18:54:37.969+00:00,d055cm,precision,measurement,point,15,175.6,549,252,0.0,2021460
2026-04-25T18:54:37.969+00:00,d055cm,precision,measurement,point,16,176.3,548,252,0.0,2021939
2026-04-25T18:54:37.973+00:00,d055cm,precision,measurement,point,17,177.0,548,252,0.0,2022335
2026-04-25T18:54:37.973+00:00,d055cm,precision,measurement,point,18,177.7,547,251,0.0,2023884
2026-04-25T18:54:37.974+00:00,d055cm,precision,measurement,point,19,178.5,546,250,0.0,2024313
2026-04-25T18:54:37.974+00:00,d055cm,precision,measurement,point,20,179.3,545,251,0.0,2024689
2026-04-25T18:54:37.974+00:00,d055cm,precision,measurement,point,21,180.0,545,248,0.0,2025171
2026-04-25T18:54:37.974+00:00,d055cm,precision,measurement,point,22,180.8,544,246,0.0,2025543
2026-04-25T18:54:37.979+00:00,d055cm,precision,measurement,point,23,181.6,544,247,0.0,2026107
2026-04-25T18:54:37.979+00:00,d055cm,precision,measurement,point,24,182.3,544,248,0.0,2026515
2026-04-25T18:54:37.979+00:00,d055cm,precision,measurement,point,25,183.1,545,249,0.0,2027069
2026-04-25T18:54:37.983+00:00,d055cm,precision,measurement,point,26,183.9,545,250,0.0,2027478
2026-04-25T18:54:37.984+00:00,d055cm,precision,measurement,point,27,184.6,546,252,0.0,2028054
2026-04-25T18:54:38.066+00:00,d055cm,precision,measurement,point,28,175.4,549,250,0.0,2122588
2026-04-25T18:54:38.066+00:00,d055cm,precision,measurement,point,29,176.1,549,250,0.0,2123077
2026-04-25T18:54:38.075+00:00,d055cm,precision,measurement,point,30,176.9,548,250,0.0,2123479
2026-04-25T18:54:38.075+00:00,d055cm,precision,measurement,point,31,177.6,547,250,0.0,2124035
2026-04-25T18:54:38.077+00:00,d055cm,precision,measurement,point,32,178.3,547,249,0.0,2124431
2026-04-25T18:54:38.077+00:00,d055cm,precision,measurement,point,33,179.0,546,250,0.0,2124806
2026-04-25T18:54:38.077+00:00,d055cm,precision,measurement,point,34,179.7,546,249,0.0,2125273
2026-04-25T18:54:38.077+00:00,d055cm,precision,measurement,point,35,180.5,545,249,0.0,2125873
2026-04-25T18:54:38.077+00:00,d055cm,precision,measurement,point,36,181.1,545,248,0.0,2126344
2026-04-25T18:54:38.077+00:00,d055cm,precision,measurement,point,37,181.8,544,247,0.0,2126740
2026-04-25T18:54:38.084+00:00,d055cm,precision,measurement,point,38,182.4,544,248,0.0,2127180
