host_timestamp_utc,label,profile,component,event,index,pan_deg,distance_mm,intensity,servo_deg,ts_us
2026-04-25T18:58:54.068+00:00,d080cm,precision,measurement,point,1,175.5,799,250,0.0,585919
2026-04-25T18:58:54.068+00:00,d080cm,precision,measurement,point,2,176.2,799,247,0.0,586420
2026-04-25T18:58:54.073+00:00,d080cm,precision,measurement,point,3,177.0,798,246,0.0,586790
2026-04-25T18:58:54.073+00:00,d080cm,precision,measurement,point,4,177.7,798,245,0.0,587291
2026-04-25T18:58:54.073+00:00,d080cm,precision,measurement,point,5,178.4,798,245,0.0,587640
2026-04-25T18:58:54.078+00:00,d080cm,precision,measurement,point,6,179.1,798,245,0.0,588108
2026-04-25T18:58:54.078+00:00,d080cm,precision,measurement,point,7,179.8,798,244,0.0,588525
2026-04-25T18:58:54.078+00:00,d080cm,precision,measurement,point,8,180.5,798,244,0.0,589214
2026-04-25T18:58:54.078+00:00,d080cm,precision,measurement,point,9,181.2,798,245,0.0,589652
2026-04-25T18:58:54.078+00:00,d080cm,precision,measurement,point,10,182.0,798,246,0.0,590056
2026-04-25T18:58:54.083+00:00,d080cm,precision,measurement,point,11,182.7,798,245,0.0,590468
2026-04-25T18:58:54.083+00:00,d080cm,precision,measurement,point,12,183.4,799,246,0.0,591045
2026-04-25T18:58:54.083+00:00,d080cm,precision,measurement,point,13,184.1,799,247,0.0,591439
2026-04-25T18:58:54.083+00:00,d080cm,precision,measurement,point,14,184.8,799,248,0.0,592006
2026-04-25T18:58:54.173+00:00,d080cm,precision,measurement,point,15,175.4,798,246,0.0,687023
2026-04-25T18:58:54.173+00:00,d080cm,precision,measurement,point,16,176.1,798,245,0.0,687502
2026-04-25T18:58:54.173+00:00,d080cm,precision,measurement,point,17,176.8,798,246,0.0,687962
2026-04-25T18:58:54.173+00:00,d080cm,precision,measurement,point,18,177.6,798,246,0.0,688394
2026-04-25T18:58:54.177+00:00,d080cm,precision,measurement,point,19,178.3,798,244,0.0,688990
2026-04-25T18:58:54.177+00:00,d080cm,precision,measurement,point,20,179.0,798,243,0.0,689390
2026-04-25T18:58:54.177+00:00,d080cm,precision,measurement,point,21,179.7,798,246,0.0,690007
2026-04-25T18:58:54.177+00:00,d080cm,precision,measurement,point,22,180.4,798,246,0.0,690368
2026-04-25T18:58:54.183+00:00,d080cm,precision,measurement,point,23,181.1,799,246,0.0,690964
2026-04-25T18:58:54.183+00:00,d080cm,precision,measurement,point,24,181.9,799,245,0.0,691427
2026-04-25T18:58:54.183+00:00,d080cm,precision,measurement,point,25,182.6,799,246,0.0,692163
2026-04-25T18:58:54.183+00:00,d080cm,precision,measurement,point,26,183.3,799,245,0.0,692579
2026-04-25T18:58:54.188+00:00,d080cm,precision,measurement,point,27,184.0,799,245,0.0,693041
2026-04-25T18:58:54.189+00:00,d080cm,precision,measurement,point,28,184.7,799,243,0.0,693439
2026-04-25T18:58:54.269+00:00,d080cm,precision,measurement,point,29,175.6,798,245,0.0,788065
2026-04-25T18:58:54.269+00:00,d080cm,precision,measurement,point,30,176.3,798,244,0.0,788524
2026-04-25T18:58:54.273+00:00,d080cm,precision,measurement,point,31,177.0,798,243,0.0,788940
2026-04-25T18:58:54.273+00:00,d080cm,precision,measurement,point,32,177.7,798,241,0.0,789350
2026-04-25T18:58:54.273+00:00,d080cm,precision,measurement,point,33,178.4,798,241,0.0,789748
2026-04-25T18:58:54.273+00:00,d080cm,precision,measurement,point,34,179.1,798,243,0.0,790179
2026-04-25T18:58:54.278+00:00,d080cm,precision,measurement,point,35,179.8,798,245,0.0,790567
2026-04-25T18:58:54.278+00:00,d080cm,precision,measurement,point,36,180.5,798,245,0.0,791050
2026-04-25T18:58:54.280+00:00,d080cm,precision,measurement,point,37,181.2,798,245,0.0,791454
2026-04-25T18:58:54.280+00:00,d080cm,precision,measurement,point,38,181.9,799,246,0.0,791794
2026-04-25T18:58:54.280+00:00,d080cm,precision,measurement,point,39,182.6,799,247,0.0,792285
2026-04-25T18:58:54.283+00:00,d080cm,precision,measurement,point,40,183.3,800,246,0.0,792677
2026-04-25T18:58:54.284+00:00,d080cm,precision,measurement,point,41,184.0,800,247,0.0,793287
2026-04-25T18:58:54.284+00:00,d080cm,precision,measurement,point,42,184.7,800,248,0.0,793724
2026-04-25T18:58:54.369+00:00,d080cm,precision,measurement,point,43,175.5,798,243,0.0,886819
2026-04-25T18:58:54.371+00:00,d080cm,precision,measurement,point,44,176.3,798,243,0.0,887241
2026-04-25T18:58:54.371+00:00,d080cm,precision,measurement,point,45,177.0,798,245,0.0,889221
2026-04-25T18:58:54.373+00:00,d080cm,precision,measurement,point,46,177.7,798,242,0.0,889678
2026-04-25T18:58:54.374+00:00,d080cm,precision,measurement,point,47,178.5,798,243,0.0,890079
2026-04-25T18:58:54.375+00:00,d080cm,precision,measurement,point,48,179.3,798,245,0.0,890510
2026-04-25T18:58:54.376+00:00,d080cm,precision,measurement,point,49,180.0,798,246,0.0,891042
2026-04-25T18:58:54.377+00:00,d080cm,precision,measurement,point,50,180.8,798,248,0.0,891452
2026-04-25T18:58:54.377+00:00,d080cm,precision,measurement,point,51,181.5,799,246,0.0,892001
2026-04-25T18:58:54.377+00:00,d080cm,precision,measurement,point,52,182.3,799,245,0.0,892402
2026-04-25T18:58:54.377+00:00,d080cm,precision,measurement,point,53,183.1,799,245,0.0,893004
2026-04-25T18:58:54.377+00:00,d080cm,precision,measurement,point,54,183.8,799,245,0.0,893413
2026-04-25T18:58:54.381+00:00,d080cm,precision,measurement,point,55,184.6,800,244,0.0,893968
2026-04-25T18:58:54.471+00:00,d080cm,precision,measurement,point,56,175.4,799,246,0.0,987853
2026-04-25T18:58:54.472+00:00,d080cm,precision,measurement,point,57,176.1,799,246,0.0,988329
2026-04-25T18:58:54.473+00:00,d080cm,precision,measurement,point,58,176.8,799,246,0.0,988747
2026-04-25T18:58:54.473+00:00,d080cm,precision,measurement,point,59,177.5,798,247,0.0,989182
2026-04-25T18:58:54.475+00:00,d080cm,precision,measurement,point,60,178.2,798,248,0.0,989593
2026-04-25T18:58:54.476+00:00,d080cm,precision,measurement,point,61,179.0,798,248,0.0,990237
2026-04-25T18:58:54.477+00:00,d080cm,precision,measurement,point,62,179.6,798,248,0.0,990662
2026-04-25T18:58:54.478+00:00,d080cm,precision,measurement,point,63,180.3,798,248,0.0,991093
2026-04-25T18:58:54.479+00:00,d080cm,precision,measurement,point,64,180.9,798,248,0.0,991511
2026-04-25T18:58:54.480+00:00,d080cm,precision,measurement,point,65,181.6,799,246,0.0,992038
2026-04-25T18:58:54.480+00:00,d080cm,precision,measurement,point,66,182.3,799,246,0.0,992433
2026-04-25T18:58:54.480+00:00,d080cm,precision,measurement,point,67,182.9,800,246,0.0,992742
2026-04-25T18:58:54.483+00:00,d080cm,precision,measurement,point,68,183.6,800,244,0.0,993242
2026-04-25T18:58:54.484+00:00,d080cm,precision,measurement,point,69,184.3,799,243,0.0,993626
2026-04-25T18:58:54.485+00:00,d080cm,precision,measurement,point,70,184.9,799,243,0.0,994147
2026-04-25T18:58:54.573+00:00,d080cm,precision,measurement,point,71,175.6,798,246,0.0,1088994
2026-04-25T18:58:54.573+00:00,d080cm,precision,measurement,point,72,176.3,798,247,0.0,1089412
2026-04-25T18:58:54.573+00:00,d080cm,precision,measurement,point,73,177.0,798,246,0.0,1089787
2026-04-25T18:58:54.573+00:00,d080cm,precision,measurement,point,74,177.7,798,247,0.0,1090182
2026-04-25T18:58:54.578+00:00,d080cm,precision,measurement,point,75,178.4,798,247,0.0,1090696
2026-04-25T18:58:54.578+00:00,d080cm,precision,measurement,point,76,179.1,798,247,0.0,1091160
2026-04-25T18:58:54.578+00:00,d080cm,precision,measurement,point,77,179.9,798,246,0.0,1091587
2026-04-25T18:58:54.578+00:00,d080cm,precision,measurement,point,78,180.5,799,248,0.0,1092237
2026-04-25T18:58:54.578+00:00,d080cm,precision,measurement,point,79,181.2,799,248,0.0,1092628
2026-04-25T18:58:54.583+00:00,d080cm,precision,measurement,point,80,181.9,799,247,0.0,1093125
2026-04-25T18:58:54.583+00:00,d080cm,precision,measurement,point,81,182.6,799,247,0.0,1093563
2026-04-25T18:58:54.583+00:00,d080cm,precision,measurement,point,82,183.3,799,245,0.0,1094033
2026-04-25T18:58:54.583+00:00,d080cm,precision,measurement,point,83,184.0,799,245,0.0,1094464
2026-04-25T18:58:54.583+00:00,d080cm,precision,measurement,point,84,184.7,799,243,0.0,1095042
2026-04-25T18:58:54.673+00:00,d080cm,precision,measurement,point,85,175.4,799,246,0.0,1190173
2026-04-25T18:58:54.674+00:00,d080cm,precision,measurement,point,86,176.1,798,245,0.0,1190648
2026-04-25T18:58:54.676+00:00,d080cm,precision,measurement,point,87,176.8,798,245,0.0,1191063
2026-04-25T18:58:54.677+00:00,d080cm,precision,measurement,point,88,177.5,798,244,0.0,1191481
2026-04-25T18:58:54.678+00:00,d080cm,precision,measurement,point,89,178.2,798,246,0.0,1192031
2026-04-25T18:58:54.679+00:00,d080cm,precision,measurement,point,90,178.9,798,246,0.0,1192448
2026-04-25T18:58:54.680+00:00,d080cm,precision,measurement,point,91,179.7,799,246,0.0,1192980
