timestamp,duration_s,last_unit_type,sensor_units,sensor_bytes,estimated_ws_frame_bytes,throughput_bytes_s,estimated_ws_throughput_bytes_s,mean_bytes_unit,text_units,text_bytes,binary_units,binary_bytes,points_parsed,points_processed,parse_failures,redis_failures,broadcast_failures,web_units,web_bytes
2026-04-25T22:56:40.327670,9.241,binary,383,233289,236353,25244.281,25575.838,609.110,0,0,383,233289,46045,46045,0,0,0,0,0
2026-04-25T22:56:40.337808,9.251,binary,384,233837,236909,25275.666,25607.721,608.951,0,0,384,233837,46153,46153,0,0,0,0,0
2026-04-25T22:56:40.372104,9.286,binary,385,234445,237525,25248.043,25579.737,608.948,0,0,385,234445,46273,46273,0,0,0,0,0
2026-04-25T22:56:40.382381,9.296,binary,386,234993,238081,25278.660,25610.843,608.790,0,0,386,234993,46381,46381,0,0,0,0,0
2026-04-25T22:56:40.417141,9.331,binary,387,235541,238637,25243.452,25575.258,608.633,0,0,387,235541,46489,46489,0,0,0,0,0
2026-04-25T22:56:40.427499,9.341,binary,388,236089,239193,25274.143,25606.437,608.477,0,0,388,236089,46597,46597,0,0,0,0,0
2026-04-25T22:56:40.464969,9.379,binary,389,236697,239809,25238.038,25569.858,608.476,0,0,389,236697,46717,46717,0,0,0,0,0
2026-04-25T22:56:40.475363,9.389,binary,390,237245,240365,25268.302,25600.604,608.321,0,0,390,237245,46825,46825,0,0,0,0,0
2026-04-25T22:56:40.510710,9.424,binary,391,237853,240981,25238.111,25570.017,608.320,0,0,391,237853,46945,46945,0,0,0,0,0
2026-04-25T22:56:40.522793,9.436,binary,392,238401,241537,25263.778,25596.105,608.166,0,0,392,238401,47053,47053,0,0,0,0,0
2026-04-25T22:56:40.558759,9.472,binary,393,239069,242213,25239.562,25571.488,608.318,0,0,393,239069,47185,47185,0,0,0,0,0
2026-04-25T22:56:40.568714,9.482,binary,394,239617,242769,25270.188,25602.600,608.165,0,0,394,239617,47293,47293,0,0,0,0,0
2026-04-25T22:56:40.603507,9.517,binary,395,240225,243385,25241.771,25573.810,608.165,0,0,395,240225,47413,47413,0,0,0,0,0
2026-04-25T22:56:40.613534,9.527,binary,396,240773,243941,25272.854,25605.384,608.013,0,0,396,240773,47521,47521,0,0,0,0,0
2026-04-25T22:56:40.648268,9.562,binary,397,241321,244497,25237.250,25569.394,607.861,0,0,397,241321,47629,47629,0,0,0,0,0
2026-04-25T22:56:40.660367,9.572,binary,398,241869,245053,25269.556,25602.208,607.711,0,0,398,241869,47737,47737,0,0,0,0,0
2026-04-25T22:56:40.698633,9.612,binary,399,242537,245729,25232.905,25564.992,607.862,0,0,399,242537,47869,47869,0,0,0,0,0
2026-04-25T22:56:40.710708,9.624,binary,400,243085,246285,25257.144,25589.632,607.712,0,0,400,243085,47977,47977,0,0,0,0,0
2026-04-25T22:56:40.742601,9.656,binary,401,243693,246901,25236.759,25568.978,607.713,0,0,401,243693,48097,48097,0,0,0,0,0
2026-04-25T22:56:40.753203,9.667,binary,402,244181,247397,25259.651,25592.335,607.415,0,0,402,244181,48193,48193,0,0,0,0,0
2026-04-25T22:56:40.790745,9.703,binary,403,244909,248133,25241.428,25573.708,607.715,0,0,403,244909,48337,48337,0,0,0,0,0
2026-04-25T22:56:40.804273,9.715,binary,404,245457,248689,25266.701,25599.394,607.567,0,0,404,245457,48445,48445,0,0,0,0,0
2026-04-25T22:56:40.832010,9.746,binary,405,246065,249305,25248.649,25581.105,607.568,0,0,405,246065,48565,48565,0,0,0,0,0
2026-04-25T22:56:40.843353,9.756,binary,406,246613,249861,25276.906,25609.814,607.421,0,0,406,246613,48673,48673,0,0,0,0,0
2026-04-25T22:56:40.878266,9.792,binary,407,247221,250477,25247.335,25579.852,607.423,0,0,407,247221,48793,48793,0,0,0,0,0
2026-04-25T22:56:40.889133,9.803,binary,408,247769,251033,25275.188,25608.152,607.277,0,0,408,247769,48901,48901,0,0,0,0,0
2026-04-25T22:56:40.924827,9.839,binary,409,248377,251649,25245.338,25577.908,607.279,0,0,409,248377,49021,49021,0,0,0,0,0
2026-04-25T22:56:40.936094,9.850,binary,410,248925,252205,25272.316,25605.321,607.134,0,0,410,248925,49129,49129,0,0,0,0,0
2026-04-25T22:56:40.974817,9.888,binary,411,249533,252821,25234.685,25567.193,607.136,0,0,411,249533,49249,49249,0,0,0,0,0
2026-04-25T22:56:40.984141,9.898,binary,412,250081,253377,25266.160,25599.161,606.993,0,0,412,250081,49357,49357,0,0,0,0,0
2026-04-25T22:56:41.015925,9.929,binary,413,250689,253993,25247.365,25580.117,606.995,0,0,413,250689,49477,49477,0,0,0,0,0
2026-04-25T22:56:41.025789,9.939,binary,414,251237,254549,25277.322,25610.547,606.853,0,0,414,251237,49585,49585,0,0,0,0,0
2026-04-25T22:56:41.064122,9.977,binary,415,251845,255165,25241.421,25574.172,606.855,0,0,415,251845,49705,49705,0,0,0,0,0
2026-04-25T22:56:41.073813,9.987,binary,416,252393,255721,25270.947,25604.165,606.714,0,0,416,252393,49813,49813,0,0,0,0,0
2026-04-25T22:56:41.109364,10.023,binary,417,253001,256337,25242.140,25574.976,606.717,0,0,417,253001,49933,49933,0,0,0,0,0
2026-04-25T22:56:41.120936,10.035,binary,418,253549,256893,25267.571,25600.819,606.577,0,0,418,253549,50041,50041,0,0,0,0,0
2026-04-25T22:56:41.157338,10.070,binary,419,254217,257569,25243.955,25576.811,606.723,0,0,419,254217,50173,50173,0,0,0,0,0
2026-04-25T22:56:41.168517,10.082,binary,420,254765,258125,25268.778,25602.039,606.583,0,0,420,254765,50281,50281,0,0,0,0,0
2026-04-25T22:56:41.201525,10.115,binary,421,255313,258681,25240.540,25573.505,606.444,0,0,421,255313,50389,50389,0,0,0,0,0
2026-04-25T22:56:41.213332,10.127,binary,422,255861,259237,25265.144,25598.509,606.306,0,0,422,255861,50497,50497,0,0,0,0,0
2026-04-25T22:56:41.262299,10.176,binary,423,256469,259853,25203.625,25536.176,606.310,0,0,423,256469,50617,50617,0,0,0,0,0
2026-04-25T22:56:41.270940,10.185,binary,424,256837,260229,25218.407,25551.462,605.748,0,0,424,256837,50689,50689,0,0,0,0,0
2026-04-25T22:56:41.297486,10.211,binary,425,257685,261085,25235.658,25568.628,606.318,0,0,425,257685,50857,50857,0,0,0,0,0
2026-04-25T22:56:41.314122,10.221,binary,426,258233,261641,25264.766,25598.194,606.181,0,0,426,258233,50965,50965,0,0,0,0,0
2026-04-25T22:56:41.339355,10.253,binary,427,258841,262257,25245.868,25579.045,606.185,0,0,427,258841,51085,51085,0,0,0,0,0
2026-04-25T22:56:41.349318,10.263,binary,428,259389,262813,25274.446,25608.075,606.049,0,0,428,259389,51193,51193,0,0,0,0,0
2026-04-25T22:56:41.384083,10.298,binary,429,259997,263429,25247.853,25581.128,606.054,0,0,429,259997,51313,51313,0,0,0,0,0
2026-04-25T22:56:41.393721,10.307,binary,430,260545,263985,25277.320,25611.059,605.919,0,0,430,260545,51421,51421,0,0,0,0,0
2026-04-25T22:56:41.431554,10.345,binary,431,261153,264601,25243.693,25576.985,605.923,0,0,431,261153,51541,51541,0,0,0,0,0
2026-04-25T22:56:41.440801,10.355,binary,432,261701,265157,25273.912,25607.678,605.789,0,0,432,261701,51649,51649,0,0,0,0,0
2026-04-25T22:56:41.480105,10.394,binary,433,262309,265773,25237.716,25571.000,605.794,0,0,433,262309,51769,51769,0,0,0,0,0
2026-04-25T22:56:41.489737,10.403,binary,434,262857,266329,25266.273,25600.007,605.661,0,0,434,262857,51877,51877,0,0,0,0,0
2026-04-25T22:56:41.530994,10.444,binary,435,263525,267005,25231.110,25564.302,605.805,0,0,435,263525,52009,52009,0,0,0,0,0
2026-04-25T22:56:41.540163,10.454,binary,436,264073,267561,25261.355,25595.019,605.672,0,0,436,264073,52117,52117,0,0,0,0,0
2026-04-25T22:56:41.594948,10.507,binary,437,264801,268297,25201.476,25534.195,605.952,0,0,437,264801,52261,52261,0,0,0,0,0
2026-04-25T22:56:41.608049,10.522,binary,438,265349,268853,25219.174,25552.199,605.820,0,0,438,265349,52369,52369,0,0,0,0,0
2026-04-25T22:56:41.636411,10.550,binary,439,266257,269769,25237.394,25570.282,606.508,0,0,439,266257,52549,52549,0,0,0,0,0
2026-04-25T22:56:41.686536,10.600,binary,440,267345,270865,25220.820,25552.891,607.602,0,0,440,267345,52765,52765,0,0,0,0,0
2026-04-25T22:56:41.734357,10.648,binary,441,268553,272081,25220.879,25552.207,608.964,0,0,441,268553,53005,53005,0,0,0,0,0
2026-04-25T22:56:41.772531,10.686,binary,442,269461,272997,25216.977,25547.887,609.640,0,0,442,269461,53185,53185,0,0,0,0,0
2026-04-25T22:56:41.793294,10.707,binary,443,270789,274333,25291.711,25622.721,611.262,0,0,443,270789,53449,53449,0,0,0,0,0
2026-04-25T22:56:41.813367,10.727,binary,444,271337,274889,25294.552,25625.676,611.119,0,0,444,271337,53557,53557,0,0,0,0,0
2026-04-25T22:56:41.824266,10.738,binary,445,271885,275445,25320.043,25651.578,610.978,0,0,445,271885,53665,53665,0,0,0,0,0
2026-04-25T22:56:41.861493,10.775,binary,446,272433,276001,25283.451,25614.583,610.836,0,0,446,272433,53773,53773,0,0,0,0,0
2026-04-25T22:56:41.872501,10.786,binary,447,272981,276557,25308.997,25640.540,610.696,0,0,447,272981,53881,53881,0,0,0,0,0
2026-04-25T22:56:41.906820,10.820,binary,448,273529,277113,25279.218,25610.447,610.556,0,0,448,273529,53989,53989,0,0,0,0,0
2026-04-25T22:56:41.916809,10.830,binary,449,274077,277669,25306.498,25638.160,610.416,0,0,449,274077,54097,54097,0,0,0,0,0
2026-04-25T22:56:41.950885,10.864,binary,450,274625,278225,25277.839,25609.201,610.278,0,0,450,274625,54205,54205,0,0,0,0,0
2026-04-25T22:56:41.961412,10.874,binary,451,275173,278781,25304.767,25636.557,610.140,0,0,451,275173,54313,54313,0,0,0,0,0
2026-04-25T22:56:41.999140,10.913,binary,452,275721,279337,25265.798,25597.152,610.002,0,0,452,275721,54421,54421,0,0,0,0,0
2026-04-25T22:56:42.009848,10.924,binary,453,276269,279893,25291.122,25622.882,609.865,0,0,453,276269,54529,54529,0,0,0,0,0
2026-04-25T22:56:42.048319,10.962,binary,454,276817,280449,25253.155,25584.491,609.729,0,0,454,276817,54637,54637,0,0,0,0,0
2026-04-25T22:56:42.059040,10.972,binary,455,277365,281005,25278.240,25609.979,609.593,0,0,455,277365,54745,54745,0,0,0,0,0
2026-04-25T22:56:42.092532,11.006,binary,456,277913,281561,25250.504,25581.953,609.458,0,0,456,277913,54853,54853,0,0,0,0,0
2026-04-25T22:56:42.103091,11.017,binary,457,278461,282117,25276.046,25607.903,609.324,0,0,457,278461,54961,54961,0,0,0,0,0
2026-04-25T22:56:42.137655,11.051,binary,458,279009,282673,25246.708,25578.253,609.190,0,0,458,279009,55069,55069,0,0,0,0,0
2026-04-25T22:56:42.147406,11.061,binary,459,279557,283229,25273.738,25605.711,609.057,0,0,459,279557,55177,55177,0,0,0,0,0
2026-04-25T22:56:42.185405,11.099,binary,460,280165,283845,25242.563,25574.127,609.054,0,0,460,280165,55297,55297,0,0,0,0,0
2026-04-25T22:56:42.195630,11.109,binary,461,280713,284401,25268.268,25600.242,608.922,0,0,461,280713,55405,55405,0,0,0,0,0
2026-04-25T22:56:42.231931,11.146,binary,462,281381,285077,25245.908,25577.518,609.050,0,0,462,281381,55537,55537,0,0,0,0,0
2026-04-25T22:56:42.242365,11.156,binary,463,281929,285633,25271.380,25603.397,608.918,0,0,463,281929,55645,55645,0,0,0,0,0
2026-04-25T22:56:42.246943,11.161,binary,464,282117,285829,25277.612,25610.206,608.011,0,0,464,282117,55681,55681,0,0,0,0,0
2026-04-25T22:56:42.276947,11.191,binary,465,282665,286385,25259.189,25591.612,607.882,0,0,465,282665,55789,55789,0,0,0,0,0
2026-04-25T22:56:42.287030,11.201,binary,466,283213,286941,25285.241,25618.077,607.753,0,0,466,283213,55897,55897,0,0,0,0,0
2026-04-25T22:56:42.321903,11.236,binary,467,283761,287497,25255.521,25588.035,607.625,0,0,467,283761,56005,56005,0,0,0,0,0
2026-04-25T22:56:42.341073,11.246,binary,468,284309,288053,25281.406,25614.331,607.498,0,0,468,284309,56113,56113,0,0,0,0,0
2026-04-25T22:56:42.384027,11.296,binary,469,284857,288609,25217.917,25550.076,607.371,0,0,469,284857,56221,56221,0,0,0,0,0
2026-04-25T22:56:42.396069,11.307,binary,470,285405,289165,25240.457,25572.982,607.245,0,0,470,285405,56329,56329,0,0,0,0,0
2026-04-25T22:56:42.415304,11.329,binary,471,286013,289781,25246.273,25578.873,607.246,0,0,471,286013,56449,56449,0,0,0,0,0
2026-04-25T22:56:42.425257,11.339,binary,472,286556,290332,25271.782,25604.793,607.110,0,0,472,286556,56556,56556,0,0,0,0,0
2026-04-25T22:56:42.464731,11.378,binary,473,287224,291008,25243.708,25576.278,607.239,0,0,473,287224,56688,56688,0,0,0,0,0
2026-04-25T22:56:42.474201,11.388,binary,474,287772,291564,25269.950,25602.934,607.114,0,0,474,287772,56796,56796,0,0,0,0,0
2026-04-25T22:56:42.508127,11.422,binary,475,288380,292180,25248.174,25580.871,607.116,0,0,475,288380,56916,56916,0,0,0,0,0
2026-04-25T22:56:42.518477,11.432,binary,476,288928,292736,25273.217,25606.312,606.992,0,0,476,288928,57024,57024,0,0,0,0,0
2026-04-25T22:56:42.553536,11.467,binary,477,289536,293352,25249.058,25581.833,606.994,0,0,477,289536,57144,57144,0,0,0,0,0
2026-04-25T22:56:42.563566,11.477,binary,478,290084,293908,25274.692,25607.873,606.870,0,0,478,290084,57252,57252,0,0,0,0,0
2026-04-25T22:56:42.597556,11.511,binary,479,290632,294464,25247.538,25580.428,606.747,0,0,479,290632,57360,57360,0,0,0,0,0
2026-04-25T22:56:42.610569,11.524,binary,480,291180,295020,25267.174,25600.391,606.625,0,0,480,291180,57468,57468,0,0,0,0,0
2026-04-25T22:56:42.645290,11.559,binary,481,291788,295636,25243.504,25576.406,606.628,0,0,481,291788,57588,57588,0,0,0,0,0
2026-04-25T22:56:42.655403,11.569,binary,482,292336,296192,25268.677,25601.978,606.506,0,0,482,292336,57696,57696,0,0,0,0,0
2026-04-25T22:56:42.692559,11.606,binary,483,293004,296868,25245.472,25578.398,606.634,0,0,483,293004,57828,57828,0,0,0,0,0
2026-04-25T22:56:42.703303,11.617,binary,484,293552,297424,25269.225,25602.530,606.512,0,0,484,293552,57936,57936,0,0,0,0,0
2026-04-25T22:56:42.736823,11.650,binary,485,294160,298040,25248.866,25581.901,606.515,0,0,485,294160,58056,58056,0,0,0,0,0
2026-04-25T22:56:42.746693,11.660,binary,486,294708,298596,25274.224,25607.659,606.395,0,0,486,294708,58164,58164,0,0,0,0,0
2026-04-25T22:56:42.783479,11.697,binary,487,295316,299212,25246.846,25579.919,606.398,0,0,487,295316,58284,58284,0,0,0,0,0
2026-04-25T22:56:42.793269,11.707,binary,488,295864,299768,25272.424,25605.900,606.279,0,0,488,295864,58392,58392,0,0,0,0,0
2026-04-25T22:56:42.828318,11.742,binary,489,296472,300384,25248.937,25582.101,606.282,0,0,489,296472,58512,58512,0,0,0,0,0
2026-04-25T22:56:42.837237,11.751,binary,490,297015,300935,25275.781,25609.371,606.153,0,0,490,297015,58619,58619,0,0,0,0,0
2026-04-25T22:56:42.873949,11.788,binary,491,297563,301491,25243.725,25576.956,606.035,0,0,491,297563,58727,58727,0,0,0,0,0
2026-04-25T22:56:42.885567,11.799,binary,492,298111,302047,25265.521,25599.105,605.917,0,0,492,298111,58835,58835,0,0,0,0,0
2026-04-25T22:56:42.930032,11.844,binary,493,298779,302723,25226.936,25559.941,606.043,0,0,493,298779,58967,58967,0,0,0,0,0
2026-04-25T22:56:42.941770,11.855,binary,494,299327,303279,25248.021,25581.369,605.925,0,0,494,299327,59075,59075,0,0,0,0,0
2026-04-25T22:56:42.967680,11.881,binary,495,299935,303895,25244.209,25577.505,605.929,0,0,495,299935,59195,59195,0,0,0,0,0
2026-04-25T22:56:42.981204,11.892,binary,496,300483,304451,25268.302,25601.980,605.812,0,0,496,300483,59303,59303,0,0,0,0,0
2026-04-25T22:56:43.012532,11.926,binary,497,301091,305067,25246.059,25579.441,605.817,0,0,497,301091,59423,59423,0,0,0,0,0
2026-04-25T22:56:43.022612,11.936,binary,498,301634,305618,25270.306,25604.078,605.691,0,0,498,301634,59530,59530,0,0,0,0,0
2026-04-25T22:56:43.059524,11.973,binary,499,302242,306234,25243.230,25576.642,605.695,0,0,499,302242,59650,59650,0,0,0,0,0
2026-04-25T22:56:43.070104,11.984,binary,500,302790,306790,25266.520,25600.303,605.580,0,0,500,302790,59758,59758,0,0,0,0,0
2026-04-25T22:56:43.103366,12.017,binary,501,303398,307406,25247.237,25580.762,605.585,0,0,501,303398,59878,59878,0,0,0,0,0
2026-04-25T22:56:43.114282,12.028,binary,502,303946,307962,25269.866,25603.754,605.470,0,0,502,303946,59986,59986,0,0,0,0,0
2026-04-25T22:56:43.150223,12.064,binary,503,304554,308578,25244.986,25578.542,605.475,0,0,503,304554,60106,60106,0,0,0,0,0
2026-04-25T22:56:43.159903,12.074,binary,504,305102,309134,25270.059,25604.009,605.361,0,0,504,305102,60214,60214,0,0,0,0,0
2026-04-25T22:56:43.196295,12.110,binary,505,305710,309750,25244.485,25578.094,605.366,0,0,505,305710,60334,60334,0,0,0,0,0
2026-04-25T22:56:43.206957,12.120,binary,506,306258,310306,25268.369,25602.357,605.253,0,0,506,306258,60442,60442,0,0,0,0,0
2026-04-25T22:56:43.242090,12.156,binary,507,306926,310982,25249.411,25583.079,605.377,0,0,507,306926,60574,60574,0,0,0,0,0
2026-04-25T22:56:43.251500,12.165,binary,508,307414,311478,25269.894,25603.961,605.146,0,0,508,307414,60670,60670,0,0,0,0,0
2026-04-25T22:56:43.289047,12.203,binary,509,308082,312154,25246.929,25580.624,605.269,0,0,509,308082,60802,60802,0,0,0,0,0
2026-04-25T22:56:43.298279,12.212,binary,510,308630,312710,25272.622,25606.719,605.157,0,0,510,308630,60910,60910,0,0,0,0,0
2026-04-25T22:56:43.333522,12.247,binary,511,309238,313326,25249.666,25583.456,605.162,0,0,511,309238,61030,61030,0,0,0,0,0
2026-04-25T22:56:43.342623,12.256,binary,512,309786,313882,25275.562,25609.756,605.051,0,0,512,309786,61138,61138,0,0,0,0,0
2026-04-25T22:56:43.386578,12.300,binary,513,310394,314498,25234.950,25568.604,605.057,0,0,513,310394,61258,61258,0,0,0,0,0
2026-04-25T22:56:43.400234,12.314,binary,514,310942,315054,25251.786,25585.724,604.946,0,0,514,310942,61366,61366,0,0,0,0,0
2026-04-25T22:56:43.428936,12.343,binary,515,311550,315670,25241.952,25575.757,604.951,0,0,515,311550,61486,61486,0,0,0,0,0
2026-04-25T22:56:43.440051,12.354,binary,516,312098,316226,25263.536,25597.687,604.841,0,0,516,312098,61594,61594,0,0,0,0,0
2026-04-25T22:56:43.475941,12.389,binary,517,312766,316902,25244.671,25578.505,604.963,0,0,517,312766,61726,61726,0,0,0,0,0
2026-04-25T22:56:43.488010,12.400,binary,518,313314,317458,25267.459,25601.655,604.853,0,0,518,313314,61834,61834,0,0,0,0,0
2026-04-25T22:56:43.519051,12.433,binary,519,313862,318014,25244.685,25578.640,604.744,0,0,519,313862,61942,61942,0,0,0,0,0
2026-04-25T22:56:43.529964,12.444,binary,520,314410,318570,25266.704,25601.011,604.635,0,0,520,314410,62050,62050,0,0,0,0,0
2026-04-25T22:56:43.566271,12.480,binary,521,315078,319246,25246.785,25580.761,604.756,0,0,521,315078,62182,62182,0,0,0,0,0
2026-04-25T22:56:43.576072,12.490,binary,522,315626,319802,25270.691,25605.044,604.648,0,0,522,315626,62290,62290,0,0,0,0,0
2026-04-25T22:56:43.615737,12.528,binary,523,316234,320418,25241.821,25575.789,604.654,0,0,523,316234,62410,62410,0,0,0,0,0
2026-04-25T22:56:43.626842,12.541,binary,524,316782,320974,25260.527,25594.802,604.546,0,0,524,316782,62518,62518,0,0,0,0,0
2026-04-25T22:56:43.676119,12.590,binary,525,317445,321645,25214.413,25548.016,604.657,0,0,525,317445,62649,62649,0,0,0,0,0
2026-04-25T22:56:43.686283,12.600,binary,526,317993,322201,25237.424,25571.391,604.549,0,0,526,317993,62757,62757,0,0,0,0,0
2026-04-25T22:56:43.721342,12.635,binary,527,318841,323057,25235.510,25569.196,605.011,0,0,527,318841,62925,62925,0,0,0,0,0
2026-04-25T22:56:43.730681,12.644,binary,528,319389,323613,25259.275,25593.335,604.903,0,0,528,319389,63033,63033,0,0,0,0,0
2026-04-25T22:56:43.764281,12.678,binary,529,319997,324229,25240.406,25574.213,604.909,0,0,529,319997,63153,63153,0,0,0,0,0
2026-04-25T22:56:43.770705,12.681,binary,530,320125,324365,25244.524,25578.884,604.009,0,0,530,320125,63177,63177,0,0,0,0,0
2026-04-25T22:56:43.780632,12.694,binary,531,320673,324921,25261.526,25596.169,603.904,0,0,531,320673,63285,63285,0,0,0,0,0
2026-04-25T22:56:43.814580,12.727,binary,532,321281,325537,25243.084,25577.478,603.912,0,0,532,321281,63405,63405,0,0,0,0,0
2026-04-25T22:56:43.825965,12.740,binary,533,321829,326093,25261.937,25596.639,603.807,0,0,533,321829,63513,63513,0,0,0,0,0
2026-04-25T22:56:43.858515,12.772,binary,534,322437,326709,25245.458,25579.937,603.815,0,0,534,322437,63633,63633,0,0,0,0,0
2026-04-25T22:56:43.869049,12.783,binary,535,322985,327265,25267.344,25602.171,603.710,0,0,535,322985,63741,63741,0,0,0,0,0
2026-04-25T22:56:43.904018,12.818,binary,536,323593,327881,25245.823,25580.360,603.718,0,0,536,323593,63861,63861,0,0,0,0,0
2026-04-25T22:56:43.919852,12.833,binary,537,324141,328437,25258.289,25593.050,603.615,0,0,537,324141,63969,63969,0,0,0,0,0
2026-04-25T22:56:43.949841,12.863,binary,538,324744,329048,25245.640,25580.234,603.613,0,0,538,324744,64088,64088,0,0,0,0,0
2026-04-25T22:56:43.961117,12.875,binary,539,325292,329604,25266.030,25600.951,603.510,0,0,539,325292,64196,64196,0,0,0,0,0
2026-04-25T22:56:43.995330,12.909,binary,540,325900,330220,25245.987,25580.637,603.519,0,0,540,325900,64316,64316,0,0,0,0,0
2026-04-25T22:56:44.006099,12.920,binary,541,326448,330776,25267.702,25602.697,603.416,0,0,541,326448,64424,64424,0,0,0,0,0
2026-04-25T22:56:44.041089,12.955,binary,542,327056,331392,25246.066,25580.770,603.424,0,0,542,327056,64544,64544,0,0,0,0,0
2026-04-25T22:56:44.052056,12.966,binary,543,327604,331948,25266.936,25601.973,603.322,0,0,543,327604,64652,64652,0,0,0,0,0
2026-04-25T22:56:44.087754,13.001,binary,544,328212,332564,25245.383,25580.130,603.331,0,0,544,328212,64772,64772,0,0,0,0,0
2026-04-25T22:56:44.100107,13.014,binary,545,328760,333120,25262.345,25597.373,603.229,0,0,545,328760,64880,64880,0,0,0,0,0
2026-04-25T22:56:44.131187,13.045,binary,546,329368,333736,25248.812,25583.655,603.238,0,0,546,329368,65000,65000,0,0,0,0,0
2026-04-25T22:56:44.140777,13.054,binary,547,329916,334292,25272.337,25607.549,603.137,0,0,547,329916,65108,65108,0,0,0,0,0
2026-04-25T22:56:44.176340,13.090,binary,548,330464,334848,25245.420,25580.331,603.036,0,0,548,330464,65216,65216,0,0,0,0,0
2026-04-25T22:56:44.186350,13.100,binary,549,331012,335404,25268.439,25603.711,602.936,0,0,549,331012,65324,65324,0,0,0,0,0
2026-04-25T22:56:44.225628,13.139,binary,550,331680,336080,25243.328,25578.201,603.055,0,0,550,331680,65456,65456,0,0,0,0,0
2026-04-25T22:56:44.238073,13.152,binary,551,332228,336636,25261.176,25596.341,602.955,0,0,551,332228,65564,65564,0,0,0,0,0
2026-04-25T22:56:44.266019,13.180,binary,552,332776,337192,25249.153,25584.214,602.855,0,0,552,332776,65672,65672,0,0,0,0,0
2026-04-25T22:56:44.280461,13.194,binary,553,333324,337748,25262.981,25598.281,602.756,0,0,553,333324,65780,65780,0,0,0,0,0
2026-04-25T22:56:44.294652,13.208,binary,554,333932,338364,25281.904,25617.450,602.765,0,0,554,333932,65900,65900,0,0,0,0,0
2026-04-25T22:56:44.318239,13.232,binary,555,334480,338920,25278.270,25613.822,602.667,0,0,555,334480,66008,66008,0,0,0,0,0
2026-04-25T22:56:44.330449,13.244,binary,556,335023,339471,25295.925,25631.771,602.559,0,0,556,335023,66115,66115,0,0,0,0,0
2026-04-25T22:56:44.364617,13.278,binary,557,335571,340027,25272.562,25608.153,602.461,0,0,557,335571,66223,66223,0,0,0,0,0
2026-04-25T22:56:44.376211,13.290,binary,558,336119,340583,25291.263,25627.156,602.364,0,0,558,336119,66331,66331,0,0,0,0,0
2026-04-25T22:56:44.409961,13.324,binary,559,336667,341139,25268.418,25604.062,602.267,0,0,559,336667,66439,66439,0,0,0,0,0
2026-04-25T22:56:44.421490,13.335,binary,560,337215,341695,25287.594,25623.547,602.170,0,0,560,337215,66547,66547,0,0,0,0,0
2026-04-25T22:56:44.456841,13.370,binary,561,337763,342251,25261.877,25597.543,602.073,0,0,561,337763,66655,66655,0,0,0,0,0
2026-04-25T22:56:44.468679,13.382,binary,562,338311,342807,25280.337,25616.301,601.977,0,0,562,338311,66763,66763,0,0,0,0,0
2026-04-25T22:56:44.502733,13.416,binary,563,338859,343363,25257.139,25592.849,601.881,0,0,563,338859,66871,66871,0,0,0,0,0
2026-04-25T22:56:44.520675,13.429,binary,564,339407,343919,25275.088,25611.089,601.785,0,0,564,339407,66979,66979,0,0,0,0,0
2026-04-25T22:56:44.551893,13.461,binary,565,339955,344475,25254.195,25589.972,601.690,0,0,565,339955,67087,67087,0,0,0,0,0
2026-04-25T22:56:44.566493,13.476,binary,566,340503,345031,25268.285,25604.302,601.595,0,0,566,340503,67195,67195,0,0,0,0,0
2026-04-25T22:56:44.596147,13.510,binary,567,341051,345587,25244.785,25580.542,601.501,0,0,567,341051,67303,67303,0,0,0,0,0
2026-04-25T22:56:44.605832,13.520,binary,568,341599,346143,25267.011,25603.116,601.407,0,0,568,341599,67411,67411,0,0,0,0,0
2026-04-25T22:56:44.642270,13.556,binary,569,342327,346879,25252.824,25588.617,601.629,0,0,569,342327,67555,67555,0,0,0,0,0
2026-04-25T22:56:44.654140,13.568,binary,570,342875,347435,25271.485,25607.578,601.535,0,0,570,342875,67663,67663,0,0,0,0,0
2026-04-25T22:56:44.689444,13.603,binary,571,343423,347991,25245.974,25581.780,601.441,0,0,571,343423,67771,67771,0,0,0,0,0
2026-04-25T22:56:44.702537,13.615,binary,572,343971,348547,25263.935,25600.032,601.348,0,0,572,343971,67879,67879,0,0,0,0,0
2026-04-25T22:56:44.736001,13.650,binary,573,344579,349163,25244.530,25580.363,601.360,0,0,573,344579,67999,67999,0,0,0,0,0
2026-04-25T22:56:44.748008,13.662,binary,574,345127,349719,25262.428,25598.551,601.267,0,0,574,345127,68107,68107,0,0,0,0,0
2026-04-25T22:56:44.776027,13.690,binary,575,345435,350035,25233.199,25569.218,600.757,0,0,575,345435,68167,68167,0,0,0,0,0
2026-04-25T22:56:44.787797,13.702,binary,576,345983,350591,25251.427,25587.740,600.665,0,0,576,345983,68275,68275,0,0,0,0,0
2026-04-25T22:56:44.799797,13.713,binary,577,346531,351147,25269.346,25605.949,600.574,0,0,577,346531,68383,68383,0,0,0,0,0
2026-04-25T22:56:44.826392,13.740,binary,578,347079,351703,25260.319,25596.853,600.483,0,0,578,347079,68491,68491,0,0,0,0,0
2026-04-25T22:56:44.837436,13.751,binary,579,347627,352259,25279.875,25616.719,600.392,0,0,579,347627,68599,68599,0,0,0,0,0
